Id;evtno;Lat;Lon;Depth;sta1;tstp1;tP1;sta2;tstp2;tP2;
#32;32;35.000881190522286;12.005767762741083;0.7002276624500611;STA1;0.12193;1992-04-08 21:27:48.802573;STA2;0.12193;1992-04-08 21:27:48.802573;
#33;33;35.00088125845566;12.00576841562952;0.7002520195794073;STA1;0.121943;1992-04-09 21:27:50.947592;STA2;0.121943;1992-04-09 21:27:50.947592;
#34;34;35.00087869200736;12.00576320364733;0.6998379965704822;STA1;0.121839;1992-04-10 21:27:53.092453;STA2;0.121839;1992-04-10 21:27:53.092453;
#35;35;35.000879162178215;12.005764023117864;0.7001267837512765;STA1;0.121886;1992-04-11 21:27:55.237516;STA2;0.121886;1992-04-11 21:27:55.237516;
#36;36;35.00087635741312;12.005765687713815;0.7003890946791114;STA1;0.121934;1992-04-12 21:27:57.382579;STA2;0.121934;1992-04-12 21:27:57.382579;
#37;37;35.000881109878165;12.00576716859148;0.700163364832948;STA1;0.121903;1992-04-13 21:27:59.527537;STA2;0.121903;1992-04-13 21:27:59.527537;
#38;38;35.00087642477944;12.005765421569517;0.7003628716950775;STA1;0.121927;1992-04-14 21:28:01.672569;STA2;0.121927;1992-04-14 21:28:01.672569;
#39;39;35.0008802737718;12.005765420445055;0.700786078763402;STA1;0.121992;1992-04-15 21:28:03.817657;STA2;0.121992;1992-04-15 21:28:03.817657;
#40;40;35.00088002982346;12.005765002442956;0.7006115600431432;STA1;0.121967;1992-04-16 21:28:05.962624;STA2;0.121967;1992-04-16 21:28:05.962624;
#41;41;35.000880203867894;12.005764885826348;0.7006848655847268;STA1;0.121979;1992-04-17 21:28:08.107639;STA2;0.121979;1992-04-17 21:28:08.107639;
#42;42;35.00087899657609;12.005763753638027;0.7000071966144851;STA1;0.121867;1992-04-18 21:28:10.252489;STA2;0.121867;1992-04-18 21:28:10.252489;
#43;43;35.000881365881014;12.005768101305721;0.7002807558799395;STA1;0.121945;1992-04-19 21:28:12.397595;STA2;0.121945;1992-04-19 21:28:12.397595;
#44;44;35.00087873583123;12.00576145395517;0.6996101964049583;STA1;0.121806;1992-04-20 21:28:14.542409;STA2;0.121806;1992-04-20 21:28:14.542409;
#45;45;35.00087647942553;12.005765264612126;0.7003187090927444;STA1;0.121907;1992-04-21 21:28:16.687542;STA2;0.121907;1992-04-21 21:28:16.687542;
#46;46;35.00088124295184;12.005767562929694;0.7002234972782562;STA1;0.121927;1992-04-22 21:28:18.832570;STA2;0.121927;1992-04-22 21:28:18.832570;
#47;47;35.000876528713945;12.005765239280155;0.7003430903812529;STA1;0.121915;1992-04-23 21:28:20.977554;STA2;0.121915;1992-04-23 21:28:20.977554;
#48;48;35.00088114570234;12.005767224420115;0.7001838233980554;STA1;0.121909;1992-04-24 21:28:23.122546;STA2;0.121909;1992-04-24 21:28:23.122546;
#49;49;35.0008790923512;12.005763169175994;0.6999839208309732;STA1;0.121859;1992-04-25 21:28:25.267480;STA2;0.121859;1992-04-25 21:28:25.267480;
#50;50;35.00087918559152;12.005763261932678;0.700033262653852;STA1;0.121866;1992-04-26 21:28:27.412489;STA2;0.121866;1992-04-26 21:28:27.412489;
#51;51;35.00087657834598;12.00576538361348;0.7004198526589843;STA1;0.121939;1992-04-27 21:28:29.557585;STA2;0.121939;1992-04-27 21:28:29.557585;
#52;52;35.000880992398564;12.00576538005687;0.7004240278664576;STA1;0.12194;1992-04-28 21:28:31.702587;STA2;0.12194;1992-04-28 21:28:31.702587;
#53;53;35.00087902157783;12.005761956910654;0.6998281874781562;STA1;0.121833;1992-04-29 21:28:33.847444;STA2;0.121833;1992-04-29 21:28:33.847444;
#54;54;35.00087707840153;12.005764774856743;0.7004582452584981;STA1;0.121939;1992-04-30 21:28:35.992585;STA2;0.121939;1992-04-30 21:28:35.992585;
